node,median,q1,q3,min,max,mean
ai_node_293,0.0005673998599608856,0.000503014060249012,0.0006197133222267828,0.00034607367345132034,0.0008249430588083798,0.0005632743398443473
ai_node_294,0.0004949658352850279,0.00041045947316319386,0.000583496309888854,0.00014486804935171549,0.0009939557830520478,0.0005001038221020353
ai_node_295,5.633757474788935e-05,5.231346226589726e-05,7.243402467585774e-05,4.024112481992097e-05,0.00010865103701378661,6.084780001770609e-05
ai_node_296,0.00026156731132948626,0.0002253502989915574,0.0003098566611133914,0.00016901272424366806,0.0005513034100329173,0.0002701507432535754
ai_node_297,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_298,0.000539231072586941,0.0005070381727310042,0.000583496309888854,0.0004507005979831148,0.001203209632115637,0.0005558595101850287
ai_node_299,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_300,0.0001166992619777708,0.00010060281204980241,0.00013681982438773128,6.840991219386564e-05,0.0002293744114735495,0.00012062921022768427
ai_node_301,0.0006599544470467038,0.0006076409847808066,0.0007364125842045536,0.0005352069601049489,0.0013199088940934077,0.0006869200247885328
ai_node_302,2.0120562409960485e-05,1.6096449927968387e-05,2.0120562409960485e-05,1.207233744597629e-05,6.036168722988145e-05,1.9017955589894653e-05
ai_node_303,0.0002776637612574547,0.0002655914238114784,0.00028571198622143884,0.0002333985239555416,0.00033400133600534405,0.000275125351103814
ai_node_304,0.0008490877337003324,0.0007806778215064667,0.0009295699833401744,0.0006840991219386564,0.0015694038679769178,0.000866029247249519
ai_node_305,0.001794754166968475,0.0016498861176167596,0.00199595979106808,0.001376246468841297,0.0030945424986519223,0.0018447312295273278
ai_node_306,0.000790738102711447,0.0006599544470467038,0.0009537146582321269,0.0004386282605371385,0.0019476704412841749,0.0008219933843590794
ai_node_307,0.00015291627431569967,0.00014084393686972338,0.00016901272424366806,0.00013681982438773128,0.0002253502989915574,0.00015767599455939992
ai_node_308,0.00216899662779374,0.002028152690924017,0.0023460575770013923,0.0016901272424366806,0.0037826657330725707,0.0022135709169342705
ai_node_309,0.0005070381727310042,0.0005070381727310042,0.0005070381727310042,0.0005070381727310042,0.0005070381727310042,0.0005070381727310042
ai_node_310,0.0022333824275056137,0.002076442040707922,0.0024426362765692026,0.0016780549049907043,0.0035492672091170293,0.0022809997505050263
ai_node_311,0.00013681982438773128,8.853047460382612e-05,0.00019315739913562064,4.828934978390516e-05,0.0004708211603930753,0.0001472124972837241
ai_node_312,4.024112481992097e-05,3.621701233792887e-05,4.828934978390516e-05,2.8168787373944675e-05,5.633757474788935e-05,4.193849546482523e-05
ai_node_313,0.000458748822947099,0.000458748822947099,0.000458748822947099,0.000458748822947099,0.000458748822947099,0.000458748822947099
ai_node_314,0.00040241124819920965,0.00040241124819920965,0.00040241124819920965,0.00040241124819920965,0.00040241124819920965,0.00040241124819920965
ai_node_315,0.00018913328665362853,0.00016901272424366806,0.00020522973658159693,0.000124747486941755,0.00023742263643753371,0.00018772323763993853
ai_node_316,0.0014124634811792259,0.0012836918817554787,0.0015694038679769178,0.0008611600711463087,0.0026398177881868153,0.0014454942012539136
ai_node_317,0.00032595311104135984,0.00030180843614940726,0.0003500977859333124,0.0002414467489195258,0.0004386282605371385,0.0003271418338685403
ai_node_318,0.0006760508969746723,0.0006076409847808066,0.0007766537090244746,0.0004828934978390516,0.001665982567544728,0.0007130735366314958
ai_node_319,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_320,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_321,0.00020925384906358903,0.00015694038679769177,0.0002535190863655021,0.0001287715994237471,0.0003500977859333124,0.00020966108924676662
ai_node_322,0.001126751494957787,0.0010543174702819294,0.001207233744597629,0.0008088466088804115,0.0017142719173286333,0.001132662111371337
ai_node_323,8.048224963984194e-05,7.645813715784983e-05,8.450636212183403e-05,6.840991219386564e-05,0.0001166992619777708,8.026736203330356e-05
ai_node_324,0.0012273543070075894,0.0011307756074397791,0.0013480776814673524,0.0009537146582321269,0.002164972515311748,0.0012500784701933987
ai_node_325,0.0007645813715784984,0.0007162920217945932,0.0008249430588083798,0.0005915445348528382,0.0014044152562152417,0.0007785015814762054
ai_node_326,9.657869956781032e-05,8.450636212183403e-05,0.0001166992619777708,7.645813715784983e-05,0.00017303683672566017,0.00010048047903034987
ai_node_327,0.0002575431988474942,0.00020925384906358903,0.0003098566611133914,8.853047460382612e-05,0.0006358097721547513,0.0002651294556985457
ai_node_328,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_329,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_330,0.0007726295965424826,0.0007726295965424826,0.0007726295965424826,0.0007726295965424826,0.000788726046470451,0.0007763301703809225
ai_node_331,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_332,0.00014084393686972338,0.0001126751494957787,0.00018510917417163646,5.231346226589726e-05,0.0005150863976949884,0.00015438427054913039
ai_node_333,0.0,0.0,0.0,0.0,0.0,0.0
